osm_id,osm_type,name,operator,street,city,state,zip,country,lat,lon,building,telecom,man_made,start_date,power,tags_raw,opening_year,opening_year_method,opening_year_confidence
438078069,way,Facebook Altoona Data Center 1,Meta,,,,,,41.6642482,-93.5147581,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Facebook Altoona Data Center 1"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""operator:wikipedia"": ""en:Meta Platforms"", ""telecom"": ""data_center""}",,not_found,none
438078070,way,Facebook Altoona Data Center 2,Meta,,,,,,41.6655118,-93.5082089,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Facebook Altoona Data Center 2"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""operator:wikipedia"": ""en:Meta Platforms"", ""telecom"": ""data_center""}",,not_found,none
439365340,way,Virginia Information Technologies Agency,,11751 Meadowville Lane,,,23836,,37.3607028,-77.3318065,public,data_center,,,,"{""addr:housenumber"": ""11751"", ""addr:postcode"": ""23836"", ""addr:street"": ""Meadowville Lane"", ""building"": ""public"", ""name"": ""Virginia Information Technologies Agency"", ""telecom"": ""data_center"", ""website"": ""https://www.vita.virginia.gov/""}",2007.0,baxtel:/data-center/virginia-information-technologies-agency,medium
441502816,way,Lumen Technologies,,14452 Franklin Avenue,Tustin,,92780,,33.7167763,-117.8057759,data_center,,,,,"{""addr:city"": ""Tustin"", ""addr:housenumber"": ""14452"", ""addr:postcode"": ""92780"", ""addr:street"": ""Franklin Avenue"", ""building"": ""data_center"", ""height"": ""3.6"", ""name"": ""Lumen Technologies""}",2014.0,wikipedia:Lumen Technologies,medium
444683815,way,Lumen,Lumen Technologies,501 West 2nd Avenue,Spokane,WA,99201,,47.6542257,-117.4200007,yes,data_center,,,,"{""addr:city"": ""Spokane"", ""addr:housenumber"": ""501"", ""addr:postcode"": ""99201"", ""addr:state"": ""WA"", ""addr:street"": ""West 2nd Avenue"", ""building"": ""yes"", ""layer"": ""1"", ""name"": ""Lumen"", ""operator"": ""Lumen Technologies"", ""operator:wikidata"": ""Q5063092"", ""telecom"": ""data_center""}",,not_found,none
447803368,way,,,2802 Sylvan Avenue,Madison,WI,53705,,43.0672971,-89.436704,yes,data_center,,,,"{""addr:city"": ""Madison"", ""addr:housenumber"": ""2802"", ""addr:postcode"": ""53705"", ""addr:state"": ""WI"", ""addr:street"": ""Sylvan Avenue"", ""building"": ""yes"", ""telecom"": ""data_center""}",,not_found,none
450078003,way,Equinix CU2,Equinix,18155 Technology Drive,Culpeper,VA,22701,US,38.4548439,-77.9781318,,data_center,,,,"{""addr:city"": ""Culpeper"", ""addr:country"": ""US"", ""addr:housenumber"": ""18155"", ""addr:postcode"": ""22701"", ""addr:state"": ""VA"", ""addr:street"": ""Technology Drive"", ""landuse"": ""industrial"", ""name"": ""Equinix CU2"", ""operator"": ""Equinix"", ""operator:wikidata"": ""Q851641"", ""phone"": ""+1 540 825 9244"", ""source"": ""Bing"", ""telecom"": ""data_center"", ""website"": ""https://www.equinix.com/""}",2009.0,baxtel:/data-center/equinix-culpeper-campus,medium
451413811,way,,,150 South 1st Street,San Jose,,95113,,37.3336326,-121.8879639,retail,data_center,,,,"{""addr:city"": ""San Jose"", ""addr:housenumber"": ""150"", ""addr:postcode"": ""95113"", ""addr:street"": ""South 1st Street"", ""building"": ""retail"", ""building:levels"": ""2"", ""building:levels:underground"": ""2"", ""disused:shop"": ""mall"", ""layer"": ""1"", ""old_name"": ""Pavilion"", ""telecom"": ""data_center""}",,not_found,none
451491797,way,,,,,,,,40.7841733,-74.0655505,data_center,,,,,"{""building"": ""data_center""}",,not_found,none
451497833,way,Evocative Secaucus,Evocative,,,,,,40.787552,-74.0680502,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""Evocative Secaucus"", ""operator"": ""Evocative"", ""telecom"": ""data_center""}",2011.0,baxtel:/data-center/evocative-secaucus-ewr1,medium
452116337,way,BT Radianz: 492 River Road,bt,,,,,,40.8214542,-74.1341867,yes,data_center,,,,"{""building"": ""yes"", ""name"": ""BT Radianz: 492 River Road"", ""operator"": ""bt"", ""telecom"": ""data_center""}",2011.0,baxtel:/data-center/bt-radianz-492-river-road,medium
453969917,way,Time Warner Datacenter,,11011 East Peakview Avenue,Centennial,CO,80111,,39.5989606,-104.8603785,commercial,data_center,,,,"{""addr:city"": ""Centennial"", ""addr:housenumber"": ""11011"", ""addr:postcode"": ""80111"", ""addr:state"": ""CO"", ""addr:street"": ""East Peakview Avenue"", ""building"": ""commercial"", ""name"": ""Time Warner Datacenter"", ""telecom"": ""data_center""}",,not_found,none
453969923,way,Time Warner Datacenter,,11011 East Peakview Avenue,Centennial,CO,80111,,39.5999328,-104.86017,yes,data_center,,,,"{""addr:city"": ""Centennial"", ""addr:housenumber"": ""11011"", ""addr:postcode"": ""80111"", ""addr:state"": ""CO"", ""addr:street"": ""East Peakview Avenue"", ""building"": ""yes"", ""name"": ""Time Warner Datacenter"", ""telecom"": ""data_center""}",,not_found,none
455171103,way,CyrusOne Austin Data Center III,,7100 Metropolis Drive,,,,,30.2070062,-97.7011317,yes,data_center,,,,"{""addr:housenumber"": ""7100"", ""addr:street"": ""Metropolis Drive"", ""building"": ""yes"", ""coa:place_id"": ""3308082"", ""name"": ""CyrusOne Austin Data Center III"", ""ref"": ""AUS3"", ""telecom"": ""data_center"", ""website"": ""https://www.cyrusone.com/data-centers/north-america/texas/aus3-austin""}",2018.0,baxtel:/data-center/cyrusone-austin-iii,medium
459188722,way,Apollo Cable Landing Station,Apollo,,,,,,40.1570435,-74.101582,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Apollo Cable Landing Station"", ""operator"": ""Apollo"", ""telecom"": ""data_center""}",,not_found,none
459188725,way,Cable & Wireless Cable Landing Station,,21 Ramsey Road,Shirley,,11967,,40.8436519,-72.8833757,commercial,data_center,,,,"{""addr:city"": ""Shirley"", ""addr:housenumber"": ""21"", ""addr:postcode"": ""11967"", ""addr:street"": ""Ramsey Road"", ""building"": ""commercial"", ""name"": ""Cable & Wireless Cable Landing Station"", ""telecom"": ""data_center""}",,not_found,none
460050155,way,Equinix Ashburn DC10,Equinix,21551 Beaumeade Circle,Ashburn,,20147,,39.0210047,-77.4514888,data_center,data_center,,,,"{""addr:city"": ""Ashburn"", ""addr:housenumber"": ""21551"", ""addr:postcode"": ""20147"", ""addr:street"": ""Beaumeade Circle"", ""building"": ""data_center"", ""name"": ""Equinix Ashburn DC10"", ""operator"": ""Equinix"", ""operator:wikidata"": ""Q851641"", ""owner"": ""Digital Realty"", ""ref"": ""DC10"", ""telecom"": ""data_center"", ""website"": ""https://www.equinix.com/data-centers/americas-colocation/united-states-colocation/washington-dc-data-centers/dc10""}",2019.0,baxtel:/data-center/equinix-ashburn-dc10,medium
460053028,way,Amazon Web Services Datacenter Complex,Amazon Web Services,,,,,,39.0263311,-77.4516315,,data_center,,,,"{""barrier"": ""fence"", ""landuse"": ""industrial"", ""name"": ""Amazon Web Services Datacenter Complex"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}",,not_found,none
460053030,way,Amazon Web Services,Amazon Web Services,,,,,,39.0288072,-77.4588379,,data_center,,,,"{""barrier"": ""fence"", ""landuse"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}",,not_found,none
460056017,way,Amazon IAD-61,Amazon Web Services,,,,,,38.9158051,-77.4919869,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Amazon IAD-61"", ""note"": ""Approximate position, waiting for new satellite imagery"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""Amazon IAD-61"", ""telecom"": ""data_center""}",2019.0,baxtel:/data-center/amazon-iad-98,medium
460056018,way,,,,,,,,38.9865152,-77.4422565,,data_center,,,,"{""landuse"": ""industrial"", ""telecom"": ""data_center""}",,not_found,none
460056019,way,Amazon IAD51,Amazon Web Services,,,,,,38.9914123,-77.4365107,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Amazon IAD51"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""Amazon IAD51"", ""telecom"": ""data_center""}",,not_found,none
460056020,way,Amazon IAD56,Amazon Web Services,,,,,,38.9905701,-77.4370586,data_center,data_center,,,,"{""building"": ""data_center"", ""name"": ""Amazon IAD56"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""Amazon IAD56"", ""telecom"": ""data_center""}",,not_found,none
460056023,way,Amazon IAD16,Amazon Web Services,22651 Dulles Summit Court,Sterling,VA,,,38.9906864,-77.4488397,data_center,data_center,,,,"{""addr:city"": ""Sterling"", ""addr:housenumber"": ""22651"", ""addr:state"": ""VA"", ""addr:street"": ""Dulles Summit Court"", ""building"": ""data_center"", ""name"": ""Amazon IAD16"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""Amazon IAD16"", ""telecom"": ""data_center""}",2019.0,baxtel:/data-center/amazon-iad16,medium
460056024,way,Amazon IAD15,Amazon Web Services,22631 Dulles Summit Court,Sterling,VA,,,38.991708,-77.4485641,data_center,data_center,,,,"{""addr:city"": ""Sterling"", ""addr:housenumber"": ""22631"", ""addr:state"": ""VA"", ""addr:street"": ""Dulles Summit Court"", ""building"": ""data_center"", ""name"": ""Amazon IAD15"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""Amazon IAD15"", ""telecom"": ""data_center""}",2019.0,baxtel:/data-center/amazon-iad15,medium
460059465,way,Amazon IAD14,Amazon Web Services,11801 Brewers Spring Road,Manassas,VA,20109,,38.7898846,-77.5482287,data_center,data_center,,,,"{""addr:city"": ""Manassas"", ""addr:housenumber"": ""11801"", ""addr:postcode"": ""20109"", ""addr:state"": ""VA"", ""addr:street"": ""Brewers Spring Road"", ""building"": ""data_center"", ""name"": ""Amazon IAD14"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD14"", ""telecom"": ""data_center""}",2019.0,baxtel:/data-center/amazon-iad14,medium
460060340,way,Amazon IAD59,Amazon Web Services,7600 Doane Drive,Manassas,VA,20109,,38.7921874,-77.5484673,data_center,data_center,,,,"{""addr:city"": ""Manassas"", ""addr:housenumber"": ""7600"", ""addr:postcode"": ""20109"", ""addr:state"": ""VA"", ""addr:street"": ""Doane Drive"", ""building"": ""data_center"", ""name"": ""Amazon IAD59"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD59"", ""telecom"": ""data_center""}",,not_found,none
460060341,way,Amazon IAD52,Amazon Web Services,11800 Brewers Spring Road,Manassas,VA,20109,,38.7911185,-77.5483863,data_center,data_center,,,,"{""addr:city"": ""Manassas"", ""addr:housenumber"": ""11800"", ""addr:postcode"": ""20109"", ""addr:state"": ""VA"", ""addr:street"": ""Brewers Spring Road"", ""building"": ""data_center"", ""name"": ""Amazon IAD52"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD52"", ""telecom"": ""data_center""}",,not_found,none
460067220,way,Amazon Web Services Datacenter Complex,Amazon Web Services,,,,,,40.0937454,-82.7518317,,data_center,,,,"{""landuse"": ""industrial"", ""name"": ""Amazon Web Services Datacenter Complex"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""source"": ""http://www.bizjournals.com/columbus/news/2015/08/14/amazon-paid-a-big-premium-for-its-new-albany-land.html"", ""telecom"": ""data_center""}",,not_found,none
460067225,way,Amazon AWS: Hilliard Data Center,Amazon Web Services us-east-2 datacenter,,,,,,40.0598657,-83.1342839,,data_center,,,,"{""landuse"": ""industrial"", ""name"": ""Amazon AWS: Hilliard Data Center"", ""operator"": ""Amazon Web Services us-east-2 datacenter"", ""telecom"": ""data_center""}",,not_found,none
460070135,way,Amazon Web Services,Amazon Web Services,Beach Access Road,Umatilla,OR,97882,,45.9158356,-119.2663235,service,data_center,,,,"{""addr:city"": ""Umatilla"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Beach Access Road"", ""building"": ""service"", ""building:prefabricated"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}",,not_found,none
460070136,way,Amazon Web Services,Amazon Web Services,Beach Access Road,Umatilla,OR,97882,,45.9158356,-119.2665274,service,data_center,,,,"{""addr:city"": ""Umatilla"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Beach Access Road"", ""building"": ""service"", ""building:prefabricated"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}",,not_found,none
460070137,way,Amazon Web Services,Amazon Web Services,Beach Access Road,Umatilla,OR,97882,,45.9158356,-119.2667259,service,data_center,,,,"{""addr:city"": ""Umatilla"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Beach Access Road"", ""building"": ""service"", ""building:prefabricated"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}",,not_found,none
460070138,way,Amazon Web Services,Amazon Web Services,Beach Access Road,Umatilla,OR,97882,,45.9158356,-119.2671122,service,data_center,,,,"{""addr:city"": ""Umatilla"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Beach Access Road"", ""building"": ""service"", ""building:prefabricated"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}",,not_found,none
460070139,way,Amazon Web Services,Amazon Web Services,Beach Access Road,Umatilla,OR,97882,,45.9158431,-119.2673159,service,data_center,,,,"{""addr:city"": ""Umatilla"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Beach Access Road"", ""building"": ""service"", ""building:prefabricated"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}",,not_found,none
460070140,way,Amazon Web Services,Amazon Web Services,Beach Access Road,Umatilla,OR,97882,,45.9158319,-119.2675117,service,data_center,,,,"{""addr:city"": ""Umatilla"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Beach Access Road"", ""building"": ""service"", ""building:prefabricated"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}",,not_found,none
460070141,way,Amazon Web Services,Amazon Web Services,Beach Access Road,Umatilla,OR,97882,,45.9158356,-119.2677169,service,data_center,,,,"{""addr:city"": ""Umatilla"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Beach Access Road"", ""building"": ""service"", ""building:prefabricated"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}",,not_found,none
460070143,way,Amazon Web Services,Amazon Web Services,2400 Beach Access Road,Umatilla,OR,97882,,45.916359,-119.2677512,industrial,data_center,,,,"{""addr:city"": ""Umatilla"", ""addr:housenumber"": ""2400"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Beach Access Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""ref"": ""PDX2"", ""telecom"": ""data_center""}",,not_found,none
460070144,way,Amazon Web Services,Amazon Web Services,79539 Rippee Road,Boardman,OR,97818,,45.8410032,-119.6527688,industrial,data_center,,,,"{""addr:city"": ""Boardman"", ""addr:housenumber"": ""79539"", ""addr:postcode"": ""97818"", ""addr:state"": ""OR"", ""addr:street"": ""Rippee Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""ref"": ""PDX4"", ""telecom"": ""data_center""}",,not_found,none
460070145,way,Amazon Web Services,Amazon Web Services,73577 Lewis and Clark Drive,Boardman,OR,97818,,45.8522387,-119.6299007,industrial,data_center,,,,"{""addr:city"": ""Boardman"", ""addr:housenumber"": ""73577"", ""addr:postcode"": ""97818"", ""addr:state"": ""OR"", ""addr:street"": ""Lewis and Clark Drive"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""ref"": ""PDX50/53"", ""telecom"": ""data_center""}",,not_found,none
460070147,way,Amazon Web Services,Amazon Web Services,73575 Lewis and Clark Drive,Boardman,OR,97818,,45.8508808,-119.6305237,industrial,data_center,,,,"{""addr:city"": ""Boardman"", ""addr:housenumber"": ""73575"", ""addr:postcode"": ""97818"", ""addr:state"": ""OR"", ""addr:street"": ""Lewis and Clark Drive"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""ref"": ""PDX1"", ""telecom"": ""data_center""}",,not_found,none
